-1.067002 -2.61547
-1.093082 -2.600326
-1.119003 -2.583475
-1.144746 -2.564917
-1.170295 -2.544657
-1.195634 -2.522706
-1.220744 -2.499079
-1.24561 -2.473797
-1.270214 -2.446888
-1.294542 -2.418384
-1.318577 -2.388322
-1.342303 -2.356745
-1.365707 -2.323701
-1.388773 -2.289242
-1.411487 -2.253425
-1.433837 -2.216312
-1.455809 -2.177967
-1.477392 -2.13846
-1.498575 -2.097861
-1.519346 -2.056246
-1.539697 -2.013692
-1.559617 -1.970277
-1.5791 -1.926082
-1.598136 -1.881188
-1.616721 -1.835678
-1.634848 -1.789633
-1.652512 -1.743137
-1.66971 -1.69627
-1.686437 -1.649113
-1.702691 -1.601746
-1.718471 -1.554245
-1.733776 -1.506688
-1.748605 -1.459146
-1.762959 -1.411691
-1.77684 -1.364392
-1.790248 -1.317312
-1.803187 -1.270514
-1.815659 -1.224056
-1.827669 -1.177994
-1.839221 -1.13238
-1.850318 -1.087262
-1.860968 -1.042685
-1.871174 -0.9986893
-1.880944 -0.9553131
-1.890282 -0.9125905
-1.899198 -0.8705522
-1.907696 -0.8292254
-1.915785 -0.7886342
-1.923471 -0.7487994
-1.930763 -0.7097389
-1.937668 -0.6714675
-1.944195 -0.6339971
-1.950351 -0.5973373
-1.956145 -0.5614949
-1.961584 -0.5264742
-1.966677 -0.4922776
-1.971432 -0.4589051
-1.975858 -0.426355
-1.979962 -0.3946237
-1.983753 -0.3637058
-1.987239 -0.3335946
-1.990427 -0.3042819
-1.993327 -0.2757583
-1.995945 -0.2480131
-1.99829 -0.2210349
-2.000368 -0.1948112
-2.002188 -0.1693286
-2.003757 -0.1445733
-2.005082 -0.1205306
-2.00617 -0.09718562
-2.007028 -0.07452281
-2.007663 -0.0525264
-2.008081 -0.03118031
-2.008289 -0.01046831
-2.008292 0.009625993
-2.008098 0.02911907
-2.007712 0.0480274
-2.00714 0.06636746
-2.006386 0.08415562
-2.005458 0.1014082
-2.00436 0.1181413
-2.003097 0.134371
-2.001674 0.1501129
-2.000096 0.1653827
-1.998368 0.1801956
-1.996494 0.1945668
-1.994478 0.2085109
-1.992325 0.2220425
-1.990039 0.2351756
-1.987623 0.2479242
-1.985081 0.2603018
-1.982418 0.2723216
-1.979636 0.2839965
-1.976739 0.295339
-1.97373 0.3063613
-1.970613 0.3170754
-1.96739 0.3274928
-1.964064 0.3376247
-1.960638 0.3474821
-1.957115 0.3570755
-1.953498 0.3664151
-1.949788 0.3755111
-1.945988 0.3843729
-1.942101 0.39301
-1.938129 0.4014313
-1.934073 0.4096458
-1.929937 0.4176617
-1.925721 0.4254875
